topdir,name,anomalous
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-01,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-02,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-03,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-04,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-05,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-06,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0004-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-03,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-13,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0005-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-03,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-06,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-13,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0006-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-03,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-06,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-13,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/KOZO0007-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-03,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0078-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-03,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-06,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0079-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-03,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-06,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-13,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0080-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-06,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0081-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-05,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-06,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-09,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-12,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-13,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0082-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-01,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-02,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-04,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-05-man,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-06,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-07,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-08,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-10,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-11,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-14,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-15,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-01,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-02-man,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-03,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-04,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-05,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-06,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-07,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-08,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-09,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-10,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-11,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-12,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-13,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0084-14,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0084-15/,apo,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0084-16/,apo,no,132 172 68 90 90 90,P21212

/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/PF0083-16,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0078-13/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0080-16/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0081-03/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0082-03/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0082-14/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0082-15/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0083-03/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0083-09/,ligand,no,132 172 68 90 90 90,P21212
/isilon/users/target/target/AutoUsers/190122/Toma/_kamoproc/Re/PF0084-08/,ligand,no,132 172 68 90 90 90,P21212
